team_name,logo_url
Vicenza,https://tmssl.akamaized.net//images/wappen/small/2655_1529412983.png?lm=1529412984
Virtus Entella,https://tmssl.akamaized.net//images/wappen/small/20519.png?lm=1424769530
Virtus Lanciano,https://tmssl.akamaized.net//images/wappen/small/4718.png?lm=1437137931
Watford,https://tmssl.akamaized.net//images/wappen/small/1010.png?lm=1468103673
West Brom,https://tmssl.akamaized.net//images/wappen/small/984.png?lm=1457991758
West Ham,https://tmssl.akamaized.net//images/wappen/small/379.png?lm=1464675260
Wigan,https://tmssl.akamaized.net//images/wappen/small/1071.png?lm=1407653830
Wimbledon FC,https://tmssl.akamaized.net//images/wappen/small/991_1409128638.png?lm=1409128638
Wolves,https://tmssl.akamaized.net//images/wappen/small/543.png?lm=1467496784
Y. Malatyaspor,https://tmssl.akamaized.net//images/wappen/small/19789.png?lm=1441755473
Yimpas Yozgat,https://tmssl.akamaized.net//images/wappen/small/740_1444093851.png?lm=1444093851
Zeytinburnuspor,https://tmssl.akamaized.net//images/wappen/small/5745.png?lm=1441804692
Ümraniyespor,https://tmssl.akamaized.net//images/wappen/small/24245.png?lm=1753361257
